nombre,tipo,tipo_cat,lat,lon,rating,n_resenas,precio,direccion,densidad_500m,cluster_kmeans,cluster_dbscan,cluster_hdbscan,prob_hdbscan,umap_1,umap_2,tsne_1,tsne_2
HASTA LA VUELTA,Restaurante,restaurante,-16.5411923,-68.0946567,4.5,547,Bs 80-100,"Julian Sandoval 1001, La Paz",1,3,-1,1,0.8650788583193298,0.45343977,11.6562,66.6689,-3.7312117
El Carnero,Restaurante,restaurante,-16.5079436,-68.13018269999999,4.8,97,Bs 40-120,"Aspiazu 478, La Paz",87,1,-1,-1,0.0,-0.07122642,2.2944124,-27.408789,1.7367151
Restaurant Doña Remedios,Restaurante de cocina sudamericana,restaurante,-16.5058672,-68.1289199,4.2,633,Bs 40-60,"Montevideo, Av. Arce 2081, La Paz",73,1,-1,-1,0.0,1.3791147,2.94526,-16.616783,12.6340475
La Boliviana,Restaurante,restaurante,-16.4971051,-68.1378665,4.3,171,Bs 60-80,"Calle Sagárnaga esquina Murillo, Galería Chuquiago #213 [segundo piso",126,1,-1,5,0.7033065791501888,0.42173496,-0.29680455,-44.768394,-0.42191538
YATI Restaurant café bar,Restaurante,restaurante,-16.49852,-68.1371576,4.6,727,Bs 40-80,"+591, La Paz",143,1,-1,5,0.8607371914267333,7.3105073,-11.7993355,-54.95701,4.0535536
El Motacú restaurant,Restaurante de cocina sudamericana,restaurante,-16.4974174,-68.1241847,4.0,632,Bs 20-40,"Av. Saavedra 1513, La Paz",21,2,-1,3,1.0,-0.36254528,5.8976,-9.171574,-10.28525
Reencuentro con la naturaleza,Restaurante de comida saludable,restaurante,-16.495967699999998,-68.1383165,4.7,114,Bs 20-40,"Murillo 826, La Paz",128,1,-1,4,1.0,13.003025,3.539389,-30.983713,-28.057335
Paceña La Salteña,Restaurante de cocina sudamericana,restaurante,-16.4989176,-68.1332132,4.5,1043,Bs 20-40,"Loayza Nº 233, La Paz",86,1,-1,-1,0.0,-2.409941,5.7363386,-22.580614,-15.7501
Café Restaurante Banais,Restaurante,restaurante,-16.4967917,-68.1372583,4.5,853,Bs 40-120,"Sagarnaga 161, La Paz",141,1,0,5,1.0,-3.429373,-9.369936,-58.084908,10.613593
El Bosque Boulevard,Zona de restauración,otro,-16.5408413,-68.08386519999999,4.6,1709,Bs 40-140,"Calle 15, Av. Sanchez Bustamante y, La Paz",81,3,-1,1,1.0,-0.8223871,17.504782,70.59137,8.181288
La Rufina Restaurant,Restaurante,restaurante,-16.511324899999998,-68.1283646,4.4,595,Bs 60-160,"Belisario Salinas 572, La Paz",106,1,-1,6,1.0,4.5738177,2.5545723,-13.731977,26.104216
La Nonna,Restaurante,restaurante,-16.5109891,-68.1228099,4.0,236,Bs 20-40,"Av. Arce 2618, La Paz",49,2,-1,-1,0.0,-0.27050346,6.004505,-5.8862,-10.679279
Sabor Cubano La Paz Bolivia,Restaurante cubano,restaurante,-16.4978971,-68.1389654,4.5,641,Bs 40-100,"Calle Sagarnaga 357 entre la illampu y, Linares, La Paz",125,1,0,5,1.0,7.1450124,-11.633325,-53.654083,8.37042
Go Green,Restaurante vegetariano,restaurante,-16.5411785,-68.0805483,4.7,129,Bs 20-40,"Av. Montenegro esquina, La Paz",113,3,-1,-1,0.0,-4.5600276,12.116314,50.691174,3.2482376
El Vagón del Sur,Restaurante,restaurante,-16.5449043,-68.08908989999999,4.4,915,Bs 80-180,"Ave Los Sauces, La Paz",17,3,-1,1,1.0,1.0588297,11.699508,70.85925,-5.5249443
La Tranquera,Restaurante,restaurante,-16.5408904,-68.0894184,4.4,408,Bs 80-180,"Av. Ballivián N° 369, La Paz",26,3,-1,1,1.0,0.93926305,11.765158,69.20252,-6.825031
ASAU,Restaurante,restaurante,-16.533439899999998,-68.07230489999999,4.7,227,Bs 100-200,"C. Santiago Fajardo 123, La Paz",24,3,-1,1,0.9370794540294318,-0.39625818,12.036701,69.91847,-11.435739
Potokos,Restaurante de cocina sudamericana,restaurante,-16.4883023,-68.1221517,4.4,229,Bs 40-100,"Costa Rica 1346, La Paz",5,2,-1,-1,0.0,0.9119265,5.4109845,1.0401024,11.345101
Sucremanta,Restaurante de cocina sudamericana,restaurante,-16.539611999999998,-68.0774151,4.1,327,Bs 40-60,"Av. Julio Calle Pantino 1518, La Paz",65,3,-1,1,0.9428343426534848,-3.7177536,12.330023,40.75316,8.87859
The Carrot Tree Centro,Restaurante,restaurante,-16.496185,-68.13886939999999,4.3,1541,Bs 40-60,"Inside galeria sumaya, Linares 809 esquina, La Paz",129,1,0,5,1.0,8.883521,-2.3861113,-42.21915,14.508557
Café Ciudad,Restaurante,restaurante,-16.5052178,-68.1302749,3.8,982,Bs 20-40,"Frente al Monoblock UMSA, Avenida Villazón. 1978 Plaza Bicentenario, La Paz",61,2,-1,-1,0.0,-0.36111778,5.532075,-6.745115,-5.112422
Pasión Criolla,Restaurante,restaurante,-16.5019092,-68.1331634,2.7,76,Bs 20-80,"001, La Paz",47,2,-1,-1,0.0,1.8414007,7.5739384,15.665237,-15.457389
Don Hugo Parrilla ex Parrilla Casa Argentina,Restaurante argentino,restaurante,-16.5115795,-68.12491589999999,4.3,1617,Bs 60-160,"Calle Lisimaco Gutierrez #393, 20 de octubre y, La Paz",91,1,-1,6,0.8163724150761115,3.698072,2.6921,-15.832679,28.647675
Tia Gladys,Restaurante de cocina sudamericana,restaurante,-16.496651399999998,-68.1395771,4.1,260,Bs 40-60,"GV36+85M, Av. IIIampu, La Paz",122,1,0,5,0.6505613266574841,0.80430996,-0.4323575,-40.29355,-1.2619835
Restaurante Rincón Cochabambino,Restaurante de cocina sudamericana,restaurante,-16.540793999999998,-68.06796369999999,4.0,457,Bs 40-120,"Av. Muñoz Reyes, La Paz",3,3,-1,-1,0.0,-1.3519768,10.257997,26.298708,10.579415
New Delhi Curry Lounge,Restaurante indio,restaurante,-16.4975772,-68.138699,4.7,403,Bs 40-100,"Sagarnaga 334, La Paz",125,1,-1,5,0.8116323668268539,7.0203576,-11.5100355,-57.843796,1.5353515
Café del Mundo,Restaurante,restaurante,-16.4974839,-68.13865609999999,4.3,2178,Bs 40-60,"Sagarnaga 324, La Paz",125,1,0,5,1.0,8.728816,-2.4818769,-42.092316,17.632507
Ali Pacha,Restaurante vegetariano,restaurante,-16.4975331,-68.1331288,4.3,822,Más de Bs 200,"C. Colon 1306, La Paz",86,1,-1,-1,0.0,17.204117,5.2540994,-10.272413,34.09045
FUEGO Parrilla Experience,Restaurante,restaurante,-16.5432658,-68.08228079999999,4.2,788,Bs 100-200,"C. Adolfo Gonzales N27, La Paz",99,3,-1,1,0.8171233233793062,-2.0305,15.899996,65.29789,11.417088
El Solar De Las Cabecitas,Restaurante,restaurante,-16.494680199999998,-68.1359382,4.1,206,Bs 40-100,"C. Comercio 863, La Paz",136,1,-1,5,0.6338912747252204,0.5920143,-0.073486276,-42.951786,-3.2204373
Rellenos de Doña Emi,Restaurante familiar,restaurante,-16.4963867,-68.13646179999999,4.4,57,Bs 1-20,"Av. Mariscal Sta. Cruz 950, La Paz",147,1,-1,-1,0.0,12.7657175,3.5483499,-21.189497,-27.63909
Churrasquería El Fogoncito de Miky,Parrilla,otro,-16.544160599999998,-68.07920829999999,4.0,333,$$,"FW4C+88M, La Paz",69,3,-1,1,0.7831353936065563,-3.605157,12.361829,40.3868,10.241697
Potro Negro Restaurante,Restaurante,restaurante,-16.533323499999998,-68.0747659,4.0,68,Bs 20-40,"Av. Manuel Víctor García Lanza N° 507, La Paz",24,3,-1,-1,0.0,-2.5290756,10.963994,28.98901,2.732781
"RESTAURANTE "" MISTURAS """,Restaurante,restaurante,-16.5280927,-68.10492529999999,4.5,103,,"C. 12 5813, La Paz",8,3,-1,-1,0.0,0.55181783,6.081488,12.354267,8.879563
Cafe Vida Vegan & Healthy Restaurant La Paz,Restaurante vegano,restaurante,-16.4987778,-68.1374321,4.8,360,Bs 20-40,"el que baja al Teleférico Morado, Pasaje Juan XXIII, detrás de la calle Tarija.187, a la vuelta del English Pub, Juan XXIII, La Paz",141,1,-1,4,1.0,13.218754,3.3079853,-34.712597,-30.849163
Restaurant Sol y Luna,Restaurante,restaurante,-16.532492599999998,-68.075276,4.2,133,Bs 20-40,La Paz,22,3,-1,-1,0.0,-2.353791,11.060152,29.921257,3.60995
Restaurant Chabuca,Restaurante peruano,restaurante,-16.4978233,-68.1191576,4.3,631,Bs 60-180,Av. Brasil entre calles Pasoskanki y Lucas Jaime Nª 1624,19,2,-1,-1,0.0,1.3388593,4.75989,-1.1409265,15.973938
Nina Brasas con Altura,Restaurante italiano,restaurante,-16.538343599999997,-68.08159239999999,4.1,415,Bs 100-200,"Av. de La Fuerza Naval, 3° Andar, La Paz",72,3,-1,1,0.9343739426706478,-1.9777064,15.772034,62.494007,11.624922
Chifa Lu Qing,Restaurante chino,restaurante,-16.5101427,-68.12314959999999,4.3,1738,Bs 40-120,"Av. Arce 2549, La Paz",59,1,-1,-1,0.0,1.5524068,4.4893765,-8.246044,16.042704
Tinto,Restaurante especializado en filetes,restaurante,-16.543660499999998,-68.0875587,4.5,997,$$$,"one block from Calvert School, 9th Street of Calacoto, Las Kantutas, La Paz",31,3,-1,1,1.0,1.1258762,11.753559,72.74408,-4.06884
Mi Perú,Restaurante peruano,restaurante,-16.5094429,-68.1269828,4.1,349,Bs 60-160,"FVRF+66C, Av.20 de Octubre, La Paz",110,1,-1,-1,0.0,4.3300414,2.4215267,-18.31354,24.912483
La Ollita Chuquisaqueña,Restaurante,restaurante,-16.5088908,-68.1272331,4.9,7,Bs 40-60,"Calle Rosendo Gutierrez #373, Av.20 de Octubre y, La Paz",111,0,-1,-1,0.0,-0.32946405,2.0665581,-30.473198,-1.6153083
"Kiosco El ""Palacio"" del Thimpu",Restaurante familiar,restaurante,-16.4830073,-68.1224136,3.8,80,Bs 20-40,"Altura Plza. Villarroel, kiosco #12 color rojo, Av. Tejada Sorzano, La Paz",4,2,-1,-1,0.0,0.24948812,6.645821,-1.912644,-14.288594
Il Falco,Restaurante italiano,restaurante,-16.508532199999998,-68.1290729,4.3,797,Bs 60-80,"Guachalla 452, La Paz",100,1,1,6,1.0,1.9541783,2.8766835,-20.592012,19.173672
Fellini Pizza y Gelato,Restaurante italiano,restaurante,-16.5425921,-68.0791062,4.5,1674,Bs 80-180,"Calle Rene, Gabriel René Moreno 1383, La Paz",79,3,-1,1,1.0,-0.78617376,17.464127,71.843666,5.866522
LUDO COCINA A LA VISTA,Restaurante francés,restaurante,-16.509089799999998,-68.1282409,4.5,345,Bs 80-180,"Pje. Medinacelli 2268, La Paz",112,1,-1,-1,0.0,5.253952,1.5820543,-11.553141,27.771582
Restaurante La Ollada,Restaurante,restaurante,-16.500354899999998,-68.1315674,3.2,47,Bs 20-40,La Paz,51,2,-1,-1,0.0,0.58781624,6.8346643,15.62564,-13.6603365
Beatricce,Restaurante,restaurante,-16.5091067,-68.1295976,4.3,185,Bs 60-80,"FVRC+952, Guachalla, La Paz",98,1,-1,6,0.842672018514269,0.61949295,2.2694764,-23.47933,5.1629567
El Buen Gusto - Almuerzos y Comida Rapida,Restaurante,restaurante,-16.5393546,-68.07605099999999,4.1,11,,"FW6F+6HW, La Paz",34,3,-1,-1,0.0,-3.0009284,10.671864,35.92662,-4.815907
La Cueva,Restaurante mexicano,restaurante,-16.4983486,-68.1371336,3.9,598,Bs 40-120,"Tarija Esquina, La Paz",143,1,-1,-1,0.0,0.74511236,0.080025196,-43.503227,-5.9594736
Doña Milanesa,Restaurante,restaurante,-16.5026231,-68.12181319999999,3.6,65,Bs 20-40,"Avenida Saavedra 1740, La Paz",14,2,-1,-1,0.0,0.3046509,6.743646,-1.227782,-15.693252
Restaurant Jazmín,Restaurante de cocina sudamericana,restaurante,-16.5067092,-68.12995699999999,3.7,42,,"Av.20 de Octubre 2019, La Paz",74,2,-1,-1,0.0,0.4861017,1.4186182,-16.877188,0.9650273
El Famoso Chairo,Restaurante,restaurante,-16.5286154,-68.1477745,4.0,41,Bs 20-40,"71, Diego de Ocana, La Paz",0,2,-1,-1,0.0,0.07589848,6.5849133,-3.942798,-16.701923
Marrakech,Restaurante kosher,restaurante,-16.4957806,-68.1394735,4.3,145,Bs 40-60,"Melchor Jimenez 774, La Paz",121,1,0,5,0.7161016323312657,0.4603431,-0.8119243,-41.748276,1.9784651
Restaurante Pico de Oro,Restaurante,restaurante,-16.4864617,-68.1215054,3.9,117,,"GV7H+C99, Av. Busch, La Paz",4,2,-1,-1,0.0,1.4338021,6.863868,5.26361,-12.930267
Churrasquería el rodeo,Restaurante argentino,restaurante,-16.5391227,-68.0888525,4.3,680,Bs 80-180,"FW66+9F2, C. 11, La Paz",20,3,-1,1,1.0,0.88897574,11.685527,72.96371,-6.9225345
Lunas Restaurant Coffee,Restaurante,restaurante,-16.4973966,-68.1383318,4.3,272,Bs 40-60,"Sagarnaga, La Paz",126,1,0,5,0.9583504171633236,0.5203798,-1.0371075,-42.79464,4.8809
La Capital Hamburguesas,Hamburguesería,restaurante,-16.5120651,-68.125698,4.2,806,Bs 40-80,"Lisímaco Gutierrez 481, La Paz",97,1,1,6,1.0,1.8235089,2.747392,-20.85295,16.60927
Sabor Cubano La Paz Bolivia,Restaurante cubano,restaurante,-16.4978971,-68.1389654,4.5,641,Bs 40-100,"Calle Sagarnaga 357 entre la illampu y, Linares, La Paz",125,1,0,5,1.0,7.121901,-11.610276,-55.206974,8.093753
Gustu,Restaurante de cocina sudamericana,restaurante,-16.544706899999998,-68.086413,4.5,1887,Más de Bs 200,"Calle 10 de Calacoto, casi, La Paz",26,3,-1,-1,0.0,1.4206601,12.109583,76.264084,-2.319197
Oliva Restaurant - Cocina Abierta,Restaurante,restaurante,-16.497125099999998,-68.13851199999999,4.6,903,Bs 40-100,"Linares, La Paz",125,1,0,5,0.9656271344656719,7.231572,-11.720559,-57.320602,7.02079
YATI Restaurant café bar,Restaurante,restaurante,-16.49852,-68.1371576,4.6,727,Bs 40-80,"+591, La Paz",143,1,-1,5,0.8607371914267333,7.299773,-11.788605,-54.95701,4.0535536
Fellini Pizza y Gelato,Restaurante italiano,restaurante,-16.5425921,-68.0791062,4.5,1674,Bs 80-180,"Calle Rene, Gabriel René Moreno 1383, La Paz",79,3,-1,1,1.0,-0.82991266,17.489182,71.843666,5.866522
La Rufina Restaurant,Restaurante,restaurante,-16.511324899999998,-68.1283646,4.4,595,Bs 60-160,"Belisario Salinas 572, La Paz",106,1,-1,6,1.0,4.5553927,2.527632,-13.731977,26.104216
Manq'a Restaurante,Restaurante de cocina sudamericana,restaurante,-16.5101409,-68.12633509999999,4.5,869,Bs 80-100,"Plaza Abaroa, Av. 20 de octubre #927 (entre, Belisario Salinas y, La Paz",106,1,-1,6,0.9211639300962172,4.5797644,2.5856917,-13.846714,22.765688
ASAU,Restaurante,restaurante,-16.533439899999998,-68.07230489999999,4.7,227,Bs 100-200,"C. Santiago Fajardo 123, La Paz",24,3,-1,1,0.9370794540294318,-0.5155862,12.146929,68.6157,-9.838687
Bodegón Porteño,Restaurante argentino,restaurante,-16.5103883,-68.124889,4.5,252,Bs 60-160,"Dentro de la Casa Argentina, Av.6 de Agosto # 2535, Casi esquina, La Paz",97,1,-1,6,1.0,5.1999936,1.6343498,-10.381969,25.641035
La Suisse Restaurant,Restaurante suizo,restaurante,-16.5384982,-68.0815898,4.6,1163,Más de Bs 200,"Green Tower, Gral. Inofuentes piso 38, La Paz",73,3,-1,-1,0.0,1.4200251,12.105136,76.58628,0.3571342
Café del Mundo,Restaurante,restaurante,-16.4974839,-68.13865609999999,4.3,2178,Bs 40-60,"Sagarnaga 324, La Paz",125,1,0,5,1.0,8.812246,-2.4245942,-43.432274,19.224533
LUDO COCINA A LA VISTA,Restaurante francés,restaurante,-16.509089799999998,-68.1282409,4.5,345,Bs 80-180,"Pje. Medinacelli 2268, La Paz",112,1,-1,-1,0.0,5.250417,1.5853755,-11.553141,27.771582
New Delhi Curry Lounge,Restaurante indio,restaurante,-16.4975772,-68.138699,4.7,403,Bs 40-100,"Sagarnaga 334, La Paz",125,1,-1,5,0.8116323668268539,7.012982,-11.502673,-58.847343,3.8278837
La Boliviana,Restaurante,restaurante,-16.4971051,-68.1378665,4.3,171,Bs 60-80,"Calle Sagárnaga esquina Murillo, Galería Chuquiago #213 [segundo piso",126,1,-1,5,0.7033065791501888,0.41321146,-0.24516563,-43.495735,-1.166153
Don Hugo Parrilla ex Parrilla Casa Argentina,Restaurante argentino,restaurante,-16.5115795,-68.12491589999999,4.3,1617,Bs 60-160,"Calle Lisimaco Gutierrez #393, 20 de octubre y, La Paz",91,1,-1,6,0.8163724150761115,3.686219,2.7057633,-15.832679,28.647675
Ali Pacha,Restaurante vegetariano,restaurante,-16.4975331,-68.1331288,4.3,822,Más de Bs 200,"C. Colon 1306, La Paz",86,1,-1,-1,0.0,17.217098,5.2670813,-10.272413,34.09045
Café Restaurante Banais,Restaurante,restaurante,-16.4967917,-68.1372583,4.5,853,Bs 40-120,"Sagarnaga 161, La Paz",141,1,0,5,1.0,-3.4309385,-9.370978,-58.084908,10.613593
La Casa del Camba - Restaurant- La Paz,Restaurante,restaurante,-16.5405987,-68.08425009999999,4.0,294,Bs 80-180,"El Bosque, Calle 15 de Calacoto, Boulevard, La Paz",74,3,-1,1,0.8449009085404273,-1.9160295,15.687306,60.482635,11.551432
Carbón & Sal,Restaurante argentino,restaurante,-16.5347784,-68.0724923,4.4,189,Bs 60-140,"Achumani, Av. Alexander Esq, C. 13 70, La Paz",23,3,-1,1,0.8980693367906962,-0.5299715,11.53456,63.032875,-5.8772407
El Vagón del Sur,Restaurante,restaurante,-16.5449043,-68.08908989999999,4.4,915,Bs 80-180,"Ave Los Sauces, La Paz",17,3,-1,1,1.0,1.0945764,11.70622,72.15597,-5.664595
Carbón & Sal,Restaurante argentino,restaurante,-16.5347784,-68.0724923,4.4,189,Bs 60-140,"Achumani, Av. Alexander Esq, C. 13 70, La Paz",23,3,-1,1,0.8980693367906962,-0.5618215,11.49007,64.26786,-7.392156
FUEGO Parrilla Experience,Restaurante,restaurante,-16.5432658,-68.08228079999999,4.2,788,Bs 100-200,"C. Adolfo Gonzales N27, La Paz",99,3,-1,1,0.8171233233793062,-2.0117443,15.944593,65.29789,11.417088
The Lucky Llama Irish Bar,Pub irlandés,bar,-16.4962916,-68.13881909999999,4.5,326,Bs 40-80,"casi equina, galeria sumaya, Linares 809, La Paz",128,1,0,5,1.0,0.3354877,-2.1515718,-49.30245,4.9825325
Restaurante Cafeteria Sabor Urbano,Restaurante,restaurante,-16.4975816,-68.1385245,4.8,141,Bs 20-40,"Sagarnaga 319, La Paz",125,1,-1,4,1.0,13.083392,3.490335,-32.403076,-29.198654
Mestizo Cocina de Autor,Restaurante,restaurante,-16.5404124,-68.08739179999999,4.8,205,Bs 80-140,"Calle 12 de Calacoto Edif. Peñaloza N°7900, Av. Ballivián y",47,3,-1,1,0.9344967874386051,-0.486774,12.135996,65.61063,-10.627387
Tinto,Restaurante especializado en filetes,restaurante,-16.543660499999998,-68.0875587,4.5,997,$$$,"one block from Calvert School, 9th Street of Calacoto, Las Kantutas, La Paz",31,3,-1,1,1.0,1.171511,11.673634,72.74408,-4.06884
Sach’a Yuntas,Restaurante peruano,restaurante,-16.5408397,-68.0843577,4.5,122,Bs 80-200,La Paz,77,3,-1,1,0.7208646410558873,-1.2802615,15.986562,59.342804,3.878959
Popular Cocina Boliviana,Restaurante,restaurante,-16.496019699999998,-68.1382794,4.6,1470,Bs 80-100,"Murillo 826, La Paz",128,1,-1,5,0.8416449468341985,-3.4833355,-9.429655,-61.924248,10.637002
Bolivian Green Kitchen,Restaurante de cocina sudamericana,restaurante,-16.4975243,-68.13866349999999,4.4,540,Bs 20-100,"Hotel Sagarnaga, C. Sagarnaga 326, La Paz",125,1,0,5,1.0,0.3806523,-2.072087,-48.888878,8.621643
Il Falco,Restaurante italiano,restaurante,-16.508532199999998,-68.1290729,4.3,797,Bs 60-80,"Guachalla 452, La Paz",100,1,1,6,1.0,1.9552033,2.8602114,-18.626015,20.144993
Restaurant Vienna,Restaurante de cocina europea,restaurante,-16.5030745,-68.12954359999999,4.4,845,Bs 40-140,"Federico Zuazo #1905, Casilla: #56, La Paz",40,1,-1,-1,0.0,1.3929559,4.653532,-4.156671,14.403575
Propiedad Pública,Restaurante,restaurante,-16.543456499999998,-68.07960729999999,4.4,372,Bs 60-120,"Enrique Peñaranda, La Paz",77,3,-1,1,1.0,-1.2630198,16.574778,64.895134,5.7151437
La Grosería,Restaurante,restaurante,-16.4979984,-68.13800119999999,4.4,545,Bs 40-60,"Calle Linares #940, Sagarnaga y, La Paz",125,1,0,5,1.0,0.5688992,-1.9413798,-46.17096,7.5011816
Ita Bella Restaurant,Restaurante,restaurante,-16.514964499999998,-68.1277078,4.2,500,Bs 40-60,"De La Oliva 2805, La Paz",34,2,-1,3,1.0,0.523875,5.3372965,-5.245009,6.2574277
Nina Brasas con Altura,Restaurante italiano,restaurante,-16.538343599999997,-68.08159239999999,4.1,415,Bs 100-200,"Av. de La Fuerza Naval, 3° Andar, La Paz",72,3,-1,1,0.9343739426706478,-1.9493856,15.730048,62.494007,11.624922
Tutto Pasta,Restaurante italiano,restaurante,-16.5435673,-68.0799026,4.1,162,Bs 60-160,"Gabriel René Moreno 1050, La Paz",76,3,-1,1,0.9343739426706478,-1.6676619,15.542636,59.896126,9.069241
Restaurant Doña Remedios,Restaurante de cocina sudamericana,restaurante,-16.5058672,-68.1289199,4.2,633,Bs 40-60,"Montevideo, Av. Arce 2081, La Paz",73,1,-1,-1,0.0,1.3450441,3.0361211,-17.627995,11.884682
Churrasquería Sabor Gaucho,Restaurante argentino,restaurante,-16.5076392,-68.1279508,4.2,1435,Bs 60-160,"Av.6 de Agosto nº 319, La Paz",100,1,-1,6,0.8769624106043963,3.8137302,2.614983,-17.945219,29.180862
La Bastille,Restaurante francés,restaurante,-16.5361857,-68.0780115,4.6,277,Bs 60-140,"FW7C+GQH, La Paz",30,3,-1,1,1.0,-0.46666694,11.9486685,66.22073,-7.671271
Mi Chola,Restaurante,restaurante,-16.508539,-68.1284089,4.5,507,Más de Bs 200,"20 de octubre # 2228, Pje. Medinacelli #2228, La Paz",104,1,-1,-1,0.0,17.18524,5.235155,-9.413076,32.087143
El Rincón Español,Restaurante de cocina española,restaurante,-16.5105021,-68.1239507,4.4,301,Bs 80-160,"FVQG+QCV, La Paz",77,1,-1,-1,0.0,5.099929,1.7306708,-9.139614,23.739752
Restaurant Chabuca,Restaurante peruano,restaurante,-16.4978233,-68.1191576,4.3,631,Bs 60-180,Av. Brasil entre calles Pasoskanki y Lucas Jaime Nª 1624,19,2,-1,-1,0.0,1.3502699,4.7251368,-2.4767118,16.21417
Cafe Vida Vegan & Healthy Restaurant La Paz,Restaurante vegano,restaurante,-16.4987778,-68.1374321,4.8,360,Bs 20-40,"el que baja al Teleférico Morado, Pasaje Juan XXIII, detrás de la calle Tarija.187, a la vuelta del English Pub, Juan XXIII, La Paz",141,1,-1,4,1.0,13.097239,3.4153407,-34.712597,-30.849163
The Steakhouse,Carvery,otro,-16.4981693,-68.1368185,4.2,1745,$$$,"Murillo 1007, La Paz",143,1,-1,-1,0.0,-3.020658,-8.874243,-58.977573,18.771141
Parrilla 62,Restaurante,restaurante,-16.518617799999998,-68.0871028,4.4,50,Bs 80-100,"C. Hermanos Pinto Telleria 6321, La Paz",1,3,-1,-1,0.0,-2.4523103,10.407474,30.975176,-5.8768826
El Rincon de Venezuela,Restaurante,restaurante,-16.544396,-68.08001639999999,4.4,129,Bs 40-60,"Booke K No12, Gabriel René Moreno, La Paz",68,3,-1,1,1.0,-4.005181,11.844797,42.30157,2.198584
Restaurant Furusato,Restaurante de sushi,restaurante,-16.5390806,-68.0893751,4.6,667,Bs 60-160,"Av. de la Fuerza Naval 437, La Paz",17,3,-1,1,1.0,0.53211313,11.707462,68.62932,-4.5816197
Sumaq Mikhuy Comida Nacional,Restaurante,restaurante,-16.5413274,-68.0879822,4.2,199,Bs 20-100,"Av. Sanchez Bustamante N°8025, esquina calle 11 de Calacoto, La Paz",48,3,-1,1,0.9220738642477924,-2.971231,11.6300125,37.961388,5.896935
Rodizio La Pradera,Buffet libre,otro,-16.5066093,-68.1303805,4.2,506,Bs 100-120,"FVV9+9R5, La Paz",67,1,-1,-1,0.0,4.731935,2.022428,-7.964848,21.971045
Chez Moustache,Restaurante francés,restaurante,-16.5079067,-68.1281175,3.9,257,Bs 20-40,"Edificio Carlos I, Calle Fernando Guachalla 369, La Paz",101,1,-1,-1,0.0,-1.1908355,4.9031425,-20.109274,-19.906683
Reineke Fuchs,Restaurante alemán,restaurante,-16.5411556,-68.08107869999999,4.3,972,Bs 80-160,"FW59+GHM, Av. Montenegro, La Paz",113,3,-1,1,0.8113643502550213,-2.1024725,16.030603,66.70968,12.831751
New Moti Mehal,Restaurante indio,restaurante,-16.497938599999998,-68.1370103,4.4,254,Bs 20-100,"Murillo 993, La Paz",143,1,0,5,0.8452620051609517,0.29212886,-1.7574774,-46.917976,1.9962465
La Catrina,Pub restaurante,restaurante,-16.5376267,-68.0818172,4.5,349,Bs 60-140,"Calle 1 de achumani, La Paz",59,3,-1,1,1.0,-1.2198662,16.590624,66.303604,1.8261423
Beef & Beer,Restaurante,restaurante,-16.5098019,-68.12566509999999,4.3,672,Bs 60-80,"Av.6 de Agosto 2460, La Paz",103,1,1,6,1.0,1.8585773,2.7166965,-18.765064,17.75806
Tambo,Restaurante de cocina sudamericana,restaurante,-16.4975217,-68.1386289,4.3,153,Bs 40-60,"Hotel Sagarnaga, Sagarnaga 326, La Paz",125,1,0,5,0.7378699391837346,0.44224083,-0.82794774,-41.34215,3.3865495
Pronto Dalicatessen,Restaurante italiano,restaurante,-16.508262,-68.127665,4.3,419,Bs 80-100,"Jauregui 2248, La Paz",110,1,-1,6,1.0,4.5259624,2.5336564,-16.672827,23.405907
Paladar-Cozinha Brasileira,Restaurante brasileño,restaurante,-16.5425212,-68.0782256,4.5,577,Bs 60-160,"Av. Montenegro 858 Casi esquina, La Paz",77,3,-1,1,1.0,-1.0954369,16.84884,67.47856,5.7554812
Curry House,Restaurante indio,restaurante,-16.4986765,-68.1374404,4.5,610,Bs 60-120,Calle Tarija con linares N°189 zona central,141,1,0,5,0.9127578372124904,-3.3168912,-9.245921,-59.45281,12.553878
Cacique Siñani,Restaurante,restaurante,-16.503866,-68.1309157,3.9,141,Bs 20-60,"Plaza del Estudiante, Batallón Colorados n°1604, La Paz",44,2,-1,-1,0.0,-0.02388173,6.1297145,-3.910448,-11.280912
Ciclik,Restaurante,restaurante,-16.509007699999998,-68.1274857,4.0,587,Bs 20-80,"Sopocachi, Rosendo Gutierrez, Esq #393, La Paz",111,1,-1,6,0.9421362048428747,1.2460192,1.4613459,-27.797379,14.585551
